_id,_introduced,_official_title,_passed_house,_passed_senate,_session,_short_title,_top_subject,_type
hr2037-116,2019-01-02 00:04:00,To encourage accountability for the murder of Washington Post columnist Jamal Khashoggi.,True,False,116,Saudi Arabia Human Rights and Accountability Act of 2019,International Affairs,hr
hr2038-116,2019-01-02 00:04:00,"To allow State-based, market-oriented, prescription drug negotiations to lower pharmaceutical drug prices, to encourage competition, to increase consumer choice and access, and for other purposes.",False,False,116,"State-Based, Market-Oriented, Prescription Drug Negotiations Act of 2019",Health,hr
hr2039-116,2019-01-02 00:04:00,"To amend the Fair Labor Standards Act of 1938 to prohibit discrimination in the payment of wages on account of sex, race, or national origin, and for other purposes.",False,False,116,Fair Pay Act of 2019,Labor and Employment,hr
hr2040-116,2019-01-02 00:04:00,To amend the Internal Revenue Code of 1986 to make fuel cells using electromechanical processes eligible for the energy tax credit.,False,False,116,Clean Energy Production Parity Act of 2019,Taxation,hr
hr2041-116,2019-01-02 00:04:00,"To reauthorize the weatherization assistance program, and for other purposes.",False,False,116,Weatherization Enhancement and Local Energy Efficiency Investment and Accountability Act,Energy,hr
hr2042-116,2019-01-02 00:04:00,"To amend the Internal Revenue Code of 1986 to extend certain tax credits related to electric cars, and for other purposes.",False,False,116,Electric CARS Act of 2019,Taxation,hr
hr2043-116,2019-01-03 00:04:00,"To provide for the establishment of a Home Energy Savings Retrofit Rebate Program, and for other purposes.",False,False,116,HOMES Act,Energy,hr
hr2044-116,2019-01-03 00:04:00,"To accelerate smart building development, and for other purposes.",False,False,116,Smart Building Acceleration Act,Energy,hr
hr2045-116,2019-01-03 00:04:00,"To amend title 38, United States Code, to establish the Veterans Economic Opportunity and Transition Administration and the Under Secretary for Veterans Economic Opportunity and Transition of the Department of Veterans Affairs, and for other purposes.",True,False,116,"To amend title 38, United States Code, to establish in the Department the Veterans Economic Opportunity and Transition Administration, and for other purposes.",Armed Forces and National Security,hr
hr2046-116,2019-01-03 00:04:00,"To amend the State Department Basic Authorities Act of 1956 regarding energy diplomacy and security within the Department of State, and for other purposes.",False,False,116,Energy Diplomacy Act of 2019,International Affairs,hr
hr2047-116,2019-01-03 00:04:00,"To require annual reports on allied contributions to the common defense, and for other purposes.",False,False,116,Allied Burden Sharing Report Act of 2019,International Affairs,hr
hr2048-116,2019-01-03 00:04:00,To prohibit the pricing of consumer products and services that are substantially similar if such products or services are priced differently based on the gender of the individuals for whose use the products are intended or marketed or for whom the services are performed or offered.,False,False,116,Pink Tax Repeal Act,Commerce,hr
hr2049-116,2019-01-03 00:04:00,"To reduce the amount of foreign assistance to El Salvador, Guatemala, and Honduras based on the number of unaccompanied alien children who are nationals or citizens of such countries and who in the preceding fiscal year are placed in Federal custody by reason of their immigration status.",False,False,116,Unaccompanied Alien Children Assistance Control Act,International Affairs,hr
hr2050-116,2019-01-03 00:04:00,"To place a moratorium on permitting for mountaintop removal coal mining until health studies are conducted by the Department of Health and Human Services, and for other purposes.",False,False,116,ACHE Act,Health,hr
hr2051-116,2019-01-03 00:04:00,"To provide for Federal coordination of activities supporting sustainable chemistry, and for other purposes.",False,False,116,Sustainable Chemistry Research and Development Act of 2019,"Science, Technology, Communications",hr
hr2052-116,2019-01-03 00:04:00,"To amend the Intermodal Surface Transportation Efficiency Act of 1991 with respect to a portion of the Wendell H. Ford (Western Kentucky) Parkway, and for other purposes.",False,False,116,"To amend the Intermodal Surface Transportation Efficiency Act of 1991 with respect to a portion of the Wendell H. Ford (Western Kentucky) Parkway, and for other purposes.",Transportation and Public Works,hr
hr2053-116,2019-01-03 00:04:00,To amend the Internal Revenue Code of 1986 to exclude from gross income amounts received from State-based earthquake loss mitigation programs.,False,False,116,Earthquake Mitigation Incentive and Tax Parity Act of 2019,Taxation,hr
hr2054-116,2019-01-03 00:04:00,To provide a temporary safe harbor for the publishers of online content to collectively negotiate with dominant online platforms regarding the terms on which their content may be distributed.,False,False,116,Journalism Competition and Preservation Act of 2019,,hr
hr2055-116,2019-01-03 00:04:00,"To provide an increased allocation of funding under certain programs for assistance in persistent poverty counties, and for other purposes.",False,False,116,An Act Targeting Resources to Communities in Need,Social Welfare,hr
hr2056-116,2019-01-03 00:04:00,"To recognize and honor the service of individuals who served in the United States Cadet Nurse Corps during World War II, and for other purposes.",False,False,116,"To recognize and honor the service of individuals who served in the United States Cadet Nurse Corps during World War II, and for other purposes.",Armed Forces and National Security,hr
hr2057-116,2019-01-03 00:04:00,"To direct the Attorney General to enter into an agreement with the National Academies to conduct a study to develop guidelines, best practices, and examples for congressional redistricting.",False,False,116,FAIR Map Act,Government Operations and Politics,hr
hr2058-116,2019-01-03 00:04:00,"To amend the Workforce Innovation and Opportunity Act to remove certain restrictions on advertising and public relations, and for other purposes.",False,False,116,JOBS Act,Labor and Employment,hr
hr2059-116,2019-01-03 00:04:00,To amend the Internal Revenue Code of 1986 to make permanent the second generation biofuel producer credit.,False,False,116,To amend the Internal Revenue Code of 1986 to make permanent the second generation biofuel producer credit.,Taxation,hr
hr2060-116,2019-01-03 00:04:00,"To provide oversight over talks between the United States and the Taliban, limit the use of funds to reduce the total number of members of the Armed Forces serving on active duty who are deployed to Afghanistan until certain conditions on the ground are fulfilled, and for other purposes.",False,False,116,Ensuring a Secure Afghanistan Act,International Affairs,hr
hr2061-116,2019-01-03 00:04:00,"To facilitate the efforts of States to establish auto-enrollment systems to enroll certain individuals in health insurance coverage, and for other purposes.",False,False,116,Pathway to Universal Coverage Act of 2019,Health,hr
hr2062-116,2019-01-03 00:04:00,To amend the Public Health Service Act to protect the confidentiality of substance use disorder patient records.,False,False,116,Overdose Prevention and Patient Safety Act,Health,hr
hr2063-116,2019-01-03 00:04:00,"To prohibit the President or a Federal agency from constructing, operating, or offering wholesale or retail services on broadband networks without authorization from Congress, and for other purposes.",False,False,116,E-FRONTIER Act,"Science, Technology, Communications",hr
hr2064-116,2019-01-03 00:04:00,"To amend title XI of the Social Security Act to require manufacturers of certain drugs, devices, biologicals, and medical supplies to report on product samples provided to certain health care providers, and for other purposes.",False,False,116,"To amend title XI of the Social Security Act to require manufacturers of certain drugs, devices, biologicals, and medical supplies to report on product samples provided to certain health care providers, and for other purposes.",Health,hr
hr2065-116,2019-01-03 00:04:00,"To amend the Higher Education Act of 1965 in order to increase usage of the Federal student loan income-based repayment plan and improve repayment options for borrowers, and for other purposes.",False,False,116,Affordable Loans for Any Student Act,Education,hr
hr2066-116,2019-01-03 00:04:00,"To amend the Homeland Security Act of 2002 to establish the Intelligence Rotational Assignment Program in the Department of Homeland Security, and for other purposes.",True,False,116,DHS Intelligence Rotational Assignment Program Act of 2019,Government Operations and Politics,hr
hr2067-116,2019-01-03 00:04:00,"To improve the coordination of programs to provide trade capacity building assistance, and for other purposes.",False,False,116,Aid for Trade Act of 2019,International Affairs,hr
hr2068-116,2019-01-03 00:04:00,"To modify the authorization to provide assistance to certain foreign police and law enforcement forces, and for other purposes.",False,False,116,Security Partner Modernization Act,International Affairs,hr
hr2069-116,2019-01-03 00:04:00,To amend title XI of the Social Security Act to provide for drug manufacturer price transparency.,False,False,116,SPIKE Act,Health,hr
hr2070-116,2019-01-03 00:04:00,"To provide grants to State, local, territorial, and tribal law enforcement agencies to purchase chemical screening devices and train personnel to use chemical screening devices in order to enhance law enforcement efficiency and protect law enforcement officers.",False,False,116,POWER Act,Crime and Law Enforcement,hr
hr2071-116,2019-01-03 00:04:00,"To amend title 18, United States Code, with respect to the sale, purchase, shipment, receipt, or possession of a firearm or ammunition by a user of medical marijuana, and for other purposes.",False,False,116,Second Amendment Protection Act,Crime and Law Enforcement,hr
hr2072-116,2019-01-03 00:04:00,To amend the Internal Revenue Code of 1986 to equalize the charitable mileage rate with the business travel rate.,False,False,116,Volunteer Driver Tax Appreciation Act of 2019,Taxation,hr
hr2073-116,2019-01-03 00:04:00,To amend the Internal Revenue Code of 1986 to permanently extend the 7.5 percent adjusted gross income floor for the medical expense deduction.,False,False,116,To amend the Internal Revenue Code of 1986 to permanently extend the 7.5 percent adjusted gross income floor for the medical expense deduction.,Taxation,hr
hr2074-116,2019-01-03 00:04:00,"To amend the Federal Food, Drug, and Cosmetic Act to require the label of a drug that is intended for human use and contains an ingredient that is derived directly or indirectly from a gluten-containing grain to identify each such ingredient, and for other purposes.",False,False,116,Gluten in Medicine Disclosure Act of 2019,Health,hr
hr2075-116,2019-01-03 00:04:00,"To amend the Public Health Service Act to reauthorize school-based health centers, and for other purposes.",False,False,116,School-Based Health Centers Reauthorization Act of 2019,Health,hr
hr2076-116,2019-01-03 00:04:00,"To establish a demonstration program to explore effective practices to improve early detection and management of injuries indicative of potential abuse in infants under the age of 7 months, in order to prevent future cases of child abuse and related fatalities.",False,False,116,Early Detection to Stop Infant Abuse and Prevent Fatalities Act,Health,hr
hr2077-116,2019-01-03 00:04:00,"To galvanize United States Government programs in support of brain health for global victims of autism, hydrocephalus and Alzheimer's and other forms of dementia, and for other purposes.",False,False,116,Global Brain Health Act of 2019,International Affairs,hr
hr2078-116,2019-01-03 00:04:00,"To prohibit the sale of food that is, or contains, unsafe poppy seeds.",False,False,116,Stephen Hacala Poppy Seed Safety Act,Health,hr
hr2079-116,2019-01-04 00:04:00,"To amend the Federal Reserve Act to prohibit certain member banks from using discount window lending programs, and for other purposes.",False,False,116,Freedom Financing Act,Finance and Financial Sector,hr
hr2080-116,2019-01-04 00:04:00,"To amend the Fair Labor Standards Act of 1938 to provide for a Federal, cost-of-living based minimum wage, and for other purposes.",False,False,116,Paying Hourly Americans Stronger Earnings (PHASE) in $15 Wage Act,Labor and Employment,hr
hr2081-116,2019-01-04 00:04:00,"To amend the Animal Health Protection Act to establish a grant program for research on chronic wasting disease, and for other purposes.",False,False,116,Chronic Wasting Disease Research Act,Environmental Protection,hr
hr2082-116,2019-01-04 00:04:00,To provide for parental notification and intervention in the case of an unemancipated minor seeking an abortion.,False,False,116,Parental Notification and Intervention Act of 2019,"Civil Rights and Liberties, Minority Issues",hr
hr2083-116,2019-01-04 00:04:00,"To amend the Homeland Security Act of 2002 regarding the procurement of certain items related to national security interests for Department of Homeland Security frontline operational components, and for other purposes.",True,False,116,Homeland Procurement Reform Act,Government Operations and Politics,hr
hr2084-116,2019-01-04 00:04:00,"To amend the Federal Food, Drug, and Cosmetic Act to raise the minimum age restriction with respect to the sale of tobacco products, and for other purposes.",False,False,116,SCOTT Act of 2019,Health,hr
hr2085-116,2019-01-04 00:04:00,"To amend the Public Health Service Act to establish a public health insurance option, and for other purposes.",False,False,116,CHOICE Act,Health,hr
hr2086-116,2019-01-04 00:04:00,To amend the Internal Revenue Code of 1986 to allow a refundable tax credit against income tax for the purchase of qualified access technology for the blind.,False,False,116,Access Technology Affordability Act of 2019,Taxation,hr
hr2087-116,2019-01-04 00:04:00,"To amend title XVIII of the Social Security Act to require certain manufacturers to report drug pricing information with respect to drugs under the Medicare program, and for other purposes.",False,False,116,Drug Price Transparency Act,Health,hr
hr2088-116,2019-01-04 00:04:00,"To amend the Energy Independence and Security Act of 2007 to reauthorize the Energy Efficiency and Conservation Block Grant Program, and for other purposes.",False,False,116,"To amend the Energy Independence and Security Act of 2007 to reauthorize the Energy Efficiency and Conservation Block Grant Program, and for other purposes.",Energy,hr
hr2089-116,2019-01-04 00:04:00,To amend the Internal Revenue Code of 1986 to extend for 2 years tax credits with respect to biodiesel and renewable diesel.,False,False,116,Biodiesel Tax Credit Extension Act of 2019,Taxation,hr
hr2090-116,2019-01-04 00:04:00,"To clarify the status of the North Country, Ice Age, and New England National Scenic Trails as units of the National Park System, and for other purposes.",False,False,116,National Scenic Trails Parity Act,Public Lands and Natural Resources,hr
hr2091-116,2019-01-04 00:04:00,"To amend title 10, United States Code, to ensure that members of the Armed Forces and their families have access to the contraception they need in order to promote the health and readiness of all members of the Armed Forces, and for other purposes.",False,False,116,Access to Contraception for Servicemembers and Dependents Act of 2019,Armed Forces and National Security,hr
hr2092-116,2019-01-04 00:04:00,"To direct the Administrator of the Environmental Protection Agency to set a health-protective numerical emission limitation for hydrogen cyanide under section 112 of the Clean Air Act (42 U.S.C. 7412), and for other purposes.",False,False,116,Protecting Communities from Hydrogen Cyanide Act of 2019,Environmental Protection,hr
hr2093-116,2019-01-04 00:04:00,"To amend the Controlled Substances Act to provide for a new rule regarding the application of the Act to marihuana, and for other purposes.",False,False,116,STATES Act,Crime and Law Enforcement,hr
hr2094-116,2019-01-04 00:04:00,"To amend title 38, United States Code, to increase the maximum age for children eligible for medical care under the CHAMPVA program, and for other purposes.",False,False,116,CHAMPVA Children's Care Protection Act of 2019,Armed Forces and National Security,hr
hr2095-116,2019-01-04 00:04:00,"To direct the Secretary of Health and Human Services, for the purpose of addressing public health crises, to require the manufacturers of covered products to develop, maintain, and update a plan to mitigate the effects of such products on public health, and for other purposes.",False,False,116,National Public Health Act of 2019,Health,hr
hr2096-116,2019-01-04 00:04:00,"To amend the Internal Revenue Code of 1986 to provide tax credits for energy storage technologies, and for other purposes.",False,False,116,Energy Storage Tax Incentive and Deployment Act of 2019,Taxation,hr
hr2097-116,2019-01-04 00:04:00,"To recognize the Hmong, Khmer, Laotian, and other ethnic groups commonly referred to as Montagnards, who supported and defended the Armed Forces during the conflict in Southeast Asia, authorize assistance to support activities relating to clearance of unexploded ordnance and other explosive remnants of war, and for other purposes.",False,False,116,Legacies of War Recognition and Unexploded Ordnance Removal Act,International Affairs,hr
hr2098-116,2019-01-04 00:04:00,"To require the Secretary of Homeland Security to establish a veterans visa program to permit veterans who have been removed from the United States to return as immigrants, and for other purposes.",False,False,116,Veterans Visa and Protection Act of 2019,Armed Forces and National Security,hr
hr2099-116,2019-01-04 00:04:00,"To expand the workforce of veterinarians specialized in the care and conservation of wild animals and their ecosystems, and to develop educational programs focused on wildlife and zoological veterinary medicine.",False,False,116,Wildlife VET Act,Animals,hr
hr2100-116,2019-01-04 00:04:00,"To promote the creation of State anonymous school threat reporting programs, and for other purposes.",False,False,116,Safe to Tell Act of 2019,Crime and Law Enforcement,hr
hr2101-116,2019-01-04 00:04:00,"To provide for restrictions on recently appointed Federal employees and recently separated Federal employees with respect to lobbying activities, and for other purposes.",False,False,116,"To provide for restrictions on recently appointed Federal employees and recently separated Federal employees with respect to lobbying activities, and for other purposes.",Crime and Law Enforcement,hr
hr2102-116,2019-01-04 00:04:00,"To amend title 38, United States Code, to furnish hospital care and medical services to veterans and dependents who were stationed at military installations at which the veterans and dependents were exposed to perfluorooctanoic acid or other per- and polyfluoroalkyl substances, to provide for a presumption of service connection for certain veterans who were stationed at military installations at which the veterans were exposed to such substances, and for other purposes.",False,False,116,VET PFAS Act,Armed Forces and National Security,hr
hr2103-116,2019-01-04 00:04:00,To amend the Internal Revenue Code of 1986 to allow workers an above-the-line deduction for union dues and expenses and to allow a miscellaneous itemized deduction for workers for all unreimbursed expenses incurred in the trade or business of being an employee.,False,False,116,Tax Fairness for Workers Act,Taxation,hr
hr2104-116,2019-01-04 00:04:00,"To clarify that no express or implied warranty is provided by reason of a disclosure relating to voluntary participation in the Energy Star program, and for other purposes.",False,False,116,Energy Star Program Integrity Act,Energy,hr
hr2105-116,2019-01-04 00:04:00,"To establish the Wildlife and Hunting Heritage Conservation Advisory Committee to advise the Secretaries of the Interior and Agriculture on wildlife and habitat conservation, hunting, recreational shooting, and for other purposes.",False,False,116,Wildlife and Hunting Heritage Conservation Advisory Committee Act of 2019,Public Lands and Natural Resources,hr
hr2106-116,2019-01-04 00:04:00,"To amend section 100905 of title 54, United States Code, to direct the Secretary of the Interior and the Secretary of Agriculture to require annual permits and assess annual fees for commercial filming activities on Federal land for film crews of 5 persons or fewer, and for other purposes.",False,False,116,"To amend section 100905 of title 54, United States Code, to direct the Secretary of the Interior and the Secretary of Agriculture to require annual permits and assess annual fees for commercial filming activities on Federal land for film crews of 5 person",Public Lands and Natural Resources,hr
hr2107-116,2019-01-04 00:04:00,To expand the use of open textbooks in order to achieve savings for students and improve textbook price information.,False,False,116,Affordable College Textbook Act,Education,hr
hr2108-116,2019-01-04 00:04:00,To allow individuals to choose to opt out of the Medicare part A benefit.,False,False,116,Retirement Freedom Act,Health,hr
hr2109-116,2019-01-04 00:04:00,"To amend title 38, United States Code, to authorize the Secretary of Veterans Affairs, in awarding a contract for the procurement of goods or services, to give a preference to offerors that employ veterans.",True,False,116,BRAVE Act,Armed Forces and National Security,hr
hr2110-116,2019-01-04 00:04:00,"To amend the Balanced Budget and Emergency Deficit Control Act of 1985 to eliminate the section 251A sequestrations, and for other purposes.",False,False,116,Relief From Sequestration Act of 2019,Economics and Public Finance,hr
hr2111-116,2019-01-04 00:04:00,To amend the Public Health Service Act to provide for a Reducing Youth Use of E-Cigarettes Initiative.,False,False,116,PROTECT Act,Health,hr
hr2112-116,2019-01-04 00:04:00,To establish the Refund to Rainy Day Savings Program.,False,False,116,Refund to Rainy Day Savings Act,Taxation,hr
hr2113-116,2019-01-08 00:04:00,"To amend titles XI and XVIII of the Social Security Act to provide for drug manufacturer price transparency, to require certain manufacturers to report on product samples provided to certain health care providers, and for other purposes.",False,False,116,Prescription Drug STAR Act,Health,hr
hr2114-116,2019-01-08 00:04:00,"To amend the Energy Policy and Conservation Act to provide Federal financial assistance to States to implement, review, and revise State energy security plans, and for other purposes.",True,False,116,Enhancing State Energy Security Planning and Emergency Preparedness Act of 2019,Energy,hr
hr2115-116,2019-01-08 00:04:00,To amend title XI of the Social Security Act to provide greater transparency of discounts provided by drug manufacturers.,False,False,116,Public Disclosure of Drug Discounts Act,Health,hr
hr2116-116,2019-01-08 00:04:00,"To enhance stabilization of conflict-affected areas and prevent violence and fragility globally, and for other purposes.",True,False,116,Global Fragility Act,International Affairs,hr
hr2117-116,2019-01-08 00:04:00,"To improve the health and safety of Americans living with food allergies and related disorders, including potentially life-threatening anaphylaxis, food protein-induced enterocolitis syndrome, and eosinophilic gastrointestinal diseases, and for other purposes.",False,False,116,FASTER Act of 2019,Health,hr
hr2118-116,2019-01-08 00:04:00,"To expand sanctions against Iran with respect to the ballistic missile program of Iran, to impose additional sanctions with respect to Iran's Revolutionary Guard Corps, and for other purposes.",False,False,116,Iran Ballistic Missiles and International Sanctions Enforcement Act,International Affairs,hr
hr2119-116,2019-01-08 00:04:00,"To amend the Energy Policy Act of 2005 to reauthorize grants for improving the energy efficiency of public buildings, and for other purposes.",False,False,116,"To amend the Energy Policy Act of 2005 to reauthorize grants for improving the energy efficiency of public buildings, and for other purposes.",Energy,hr
hr2120-116,2019-01-08 00:04:00,"To establish a universal personal savings program, and for other purposes.",False,False,116,Saving for the Future Act,Labor and Employment,hr
hr2121-116,2019-01-08 00:04:00,"To combat trafficking in human organs, and for other purposes.",False,False,116,STOP Organ Trafficking Act,International Affairs,hr
hr2122-116,2019-01-08 00:04:00,"To require the Comptroller General of the United States to carry out a study on the contracting practices of the Corps of Engineers, with a specific focus on how the Corps complies with and enforces the requirement to pay prevailing wages on federally financed construction jobs.",False,False,116,Protect Our Workers Act,Water Resources Development,hr
hr2123-116,2019-01-08 00:04:00,To provide for United States actions to advance the United States-India strategic relationship.,False,False,116,United States-India Enhanced Cooperation Act of 2019,International Affairs,hr
hr2124-116,2019-01-08 00:04:00,To amend the Immigration and Nationality Act to permit certain E-2 nonimmigrant investors to adjust status to lawful permanent resident status.,False,False,116,E-2 Visa Improvement Act of 2019,Immigration,hr
hr2125-116,2019-01-08 00:04:00,"To provide coverage under the Wildfires and Hurricanes Indemnity Program to certain crop, tree, bush, and vine losses due to flooding occurring in Iowa in calendar year 2019.",False,False,116,"To provide coverage under the Wildfires and Hurricanes Indemnity Program to certain crop, tree, bush, and vine losses due to flooding occurring in Iowa in calendar year 2019.",Agriculture and Food,hr
hr2126-116,2019-01-08 00:04:00,"To prohibit the Secretary of the Treasury and the Board of Governors of the Federal Reserve System from providing bailouts or other financial assistance to a pension plan of a State or political subdivision thereof, and for other purposes.",False,False,116,State and Local Pensions Accountability and Security Act,Labor and Employment,hr
hr2127-116,2019-01-08 00:04:00,"To prohibit the use of United States Government funds for art in United States embassies and consulates, and for other purposes.",False,False,116,No Taxpayer-Funded Art in Embassies Act,International Affairs,hr
